State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
WA,WA,2017,August,Heroin (T40.1),302,308,100,0.05840191133528,Underreported due to incomplete data
WA,WA,2017,September,Heroin (T40.1),306,312,100,0.054770318021201,Underreported due to incomplete data
WA,WA,2017,October,Heroin (T40.1),306,311,100,0.056496177680479,Underreported due to incomplete data
WA,WA,2017,November,Heroin (T40.1),309,314,100,0.07017051434987,Underreported due to incomplete data
WA,WA,2017,December,Heroin (T40.1),316,321,100,0.087750087750088,Underreported due to incomplete data
WA,WA,2018,January,Heroin (T40.1),324,327,100,0.092138136329004,Underreported due to incomplete data
WA,WA,2018,February,Heroin (T40.1),323,328,100,0.103276353276353,Underreported due to incomplete data
WA,WA,2018,March,Heroin (T40.1),312,318,100,0.127820483232438,Underreported due to incomplete data
WA,WA,2015,January,Methadone (T40.3),110,111,100,0.007620934707642,
WA,WA,2015,February,Methadone (T40.3),106,107,100,0.009507330151547,
WA,WA,2015,March,Methadone (T40.3),111,112,100,0.007568590350047,
WA,WA,2015,April,Methadone (T40.3),109,110,100,0.007545176745765,
WA,WA,2015,May,Methadone (T40.3),116,117,100,0.00749105755005,
WA,WA,2015,June,Methadone (T40.3),110,111,100,0.0055910691988,
WA,WA,2015,July,Methadone (T40.3),108,109,100,0.005560292100678,
WA,WA,2015,August,Methadone (T40.3),105,106,100,0.005554012774229,
WA,WA,2015,September,Methadone (T40.3),111,112,100,0.005522014430864,
WA,WA,2015,October,Methadone (T40.3),112,113,100,0.007345784437956,
WA,WA,2015,November,Methadone (T40.3),109,110,100,0.005508630187293,
WA,WA,2015,December,Methadone (T40.3),115,116,100,0.005491588716616,
WA,WA,2016,January,Methadone (T40.3),119,120,100,0.005510451489659,
WA,WA,2016,February,Methadone (T40.3),121,122,100,0.003657978966621,
WA,WA,2016,March,Methadone (T40.3),116,117,100,0.005480352934729,
WA,WA,2016,April,Methadone (T40.3),122,123,100,0.0054704595186,
WA,WA,2016,May,Methadone (T40.3),114,115,100,0.005479151827297,
WA,WA,2016,June,Methadone (T40.3),122,123,100,0.005482957141552,
WA,WA,2016,July,Methadone (T40.3),132,133,100,0.007318367272262,
WA,WA,2016,August,Methadone (T40.3),135,136,100,0.009152480322167,
WA,WA,2016,September,Methadone (T40.3),136,137,100,0.014656578055438,
WA,WA,2016,October,Methadone (T40.3),133,134,100,0.016456390565003,
WA,WA,2016,November,Methadone (T40.3),132,133,100,0.018311999853504,
WA,WA,2016,December,Methadone (T40.3),129,130,100,0.021911004802162,
WA,WA,2017,January,Methadone (T40.3),128,128,100,0.026892323138155,Underreported due to incomplete data
WA,WA,2017,February,Methadone (T40.3),122,123,100,0.03209070973953,Underreported due to incomplete data
WA,WA,2017,March,Methadone (T40.3),127,128,100,0.032071840923669,Underreported due to incomplete data
WA,WA,2017,April,Methadone (T40.3),120,121,100,0.035641729336707,Underreported due to incomplete data
WA,WA,2017,May,Methadone (T40.3),121,123,100,0.03914939051517,Underreported due to incomplete data
WA,WA,2017,June,Methadone (T40.3),113,114,100,0.053461641272387,Underreported due to incomplete data
WA,WA,2017,July,Methadone (T40.3),110,112,100,0.058741856242657,Underreported due to incomplete data
WA,WA,2017,August,Methadone (T40.3),112,115,100,0.05840191133528,Underreported due to incomplete data
WA,WA,2017,September,Methadone (T40.3),113,115,100,0.054770318021201,Underreported due to incomplete data
WA,WA,2017,October,Methadone (T40.3),116,118,100,0.056496177680479,Underreported due to incomplete data
WA,WA,2017,November,Methadone (T40.3),121,123,100,0.07017051434987,Underreported due to incomplete data
WA,WA,2017,December,Methadone (T40.3),123,125,100,0.087750087750088,Underreported due to incomplete data
WA,WA,2018,January,Methadone (T40.3),125,127,100,0.092138136329004,Underreported due to incomplete data
WA,WA,2018,February,Methadone (T40.3),127,130,100,0.103276353276353,Underreported due to incomplete data
WA,WA,2018,March,Methadone (T40.3),119,122,100,0.127820483232438,Underreported due to incomplete data
WA,WA,2015,January,Natural & semi-synthetic opioids (T40.2),291,293,100,0.007620934707642,
WA,WA,2015,February,Natural & semi-synthetic opioids (T40.2),282,284,100,0.009507330151547,
WA,WA,2015,March,Natural & semi-synthetic opioids (T40.2),280,282,100,0.007568590350047,
WA,WA,2015,April,Natural & semi-synthetic opioids (T40.2),279,281,100,0.007545176745765,
WA,WA,2015,May,Natural & semi-synthetic opioids (T40.2),281,283,100,0.00749105755005,
WA,WA,2015,June,Natural & semi-synthetic opioids (T40.2),280,282,100,0.0055910691988,
WA,WA,2015,July,Natural & semi-synthetic opioids (T40.2),273,275,100,0.005560292100678,
WA,WA,2015,August,Natural & semi-synthetic opioids (T40.2),266,268,100,0.005554012774229,
WA,WA,2015,September,Natural & semi-synthetic opioids (T40.2),264,266,100,0.005522014430864,
WA,WA,2015,October,Natural & semi-synthetic opioids (T40.2),268,270,100,0.007345784437956,
WA,WA,2015,November,Natural & semi-synthetic opioids (T40.2),267,269,100,0.005508630187293,
WA,WA,2015,December,Natural & semi-synthetic opioids (T40.2),264,266,100,0.005491588716616,
WA,WA,2016,January,Natural & semi-synthetic opioids (T40.2),272,274,100,0.005510451489659,
WA,WA,2016,February,Natural & semi-synthetic opioids (T40.2),278,280,100,0.003657978966621,
WA,WA,2016,March,Natural & semi-synthetic opioids (T40.2),281,283,100,0.005480352934729,
WA,WA,2016,April,Natural & semi-synthetic opioids (T40.2),294,296,100,0.0054704595186,
WA,WA,2016,May,Natural & semi-synthetic opioids (T40.2),281,283,100,0.005479151827297,
WA,WA,2016,June,Natural & semi-synthetic opioids (T40.2),295,297,100,0.005482957141552,
WA,WA,2016,July,Natural & semi-synthetic opioids (T40.2),302,304,100,0.007318367272262,
WA,WA,2016,August,Natural & semi-synthetic opioids (T40.2),308,311,100,0.009152480322167,
WA,WA,2016,September,Natural & semi-synthetic opioids (T40.2),300,303,100,0.014656578055438,
WA,WA,2016,October,Natural & semi-synthetic opioids (T40.2),298,301,100,0.016456390565003,
WA,WA,2016,November,Natural & semi-synthetic opioids (T40.2),288,291,100,0.018311999853504,
WA,WA,2016,December,Natural & semi-synthetic opioids (T40.2),293,296,100,0.021911004802162,
WA,WA,2017,January,Natural & semi-synthetic opioids (T40.2),283,284,100,0.026892323138155,Underreported due to incomplete data
WA,WA,2017,February,Natural & semi-synthetic opioids (T40.2),275,277,100,0.03209070973953,Underreported due to incomplete data
WA,WA,2017,March,Natural & semi-synthetic opioids (T40.2),279,282,100,0.032071840923669,Underreported due to incomplete data
WA,WA,2017,April,Natural & semi-synthetic opioids (T40.2),260,263,100,0.035641729336707,Underreported due to incomplete data
WA,WA,2017,May,Natural & semi-synthetic opioids (T40.2),260,262,100,0.03914939051517,Underreported due to incomplete data
WA,WA,2017,June,Natural & semi-synthetic opioids (T40.2),247,251,100,0.053461641272387,Underreported due to incomplete data
WA,WA,2017,July,Natural & semi-synthetic opioids (T40.2),240,245,100,0.058741856242657,Underreported due to incomplete data
WA,WA,2017,August,Natural & semi-synthetic opioids (T40.2),236,242,100,0.05840191133528,Underreported due to incomplete data
WA,WA,2017,September,Natural & semi-synthetic opioids (T40.2),248,254,100,0.054770318021201,Underreported due to incomplete data
WA,WA,2017,October,Natural & semi-synthetic opioids (T40.2),248,254,100,0.056496177680479,Underreported due to incomplete data
WA,WA,2017,November,Natural & semi-synthetic opioids (T40.2),252,258,100,0.07017051434987,Underreported due to incomplete data
WA,WA,2017,December,Natural & semi-synthetic opioids (T40.2),248,252,100,0.087750087750088,Underreported due to incomplete data
WA,WA,2018,January,Natural & semi-synthetic opioids (T40.2),249,254,100,0.092138136329004,Underreported due to incomplete data
WA,WA,2018,February,Natural & semi-synthetic opioids (T40.2),250,256,100,0.103276353276353,Underreported due to incomplete data
WA,WA,2018,March,Natural & semi-synthetic opioids (T40.2),238,245,100,0.127820483232438,Underreported due to incomplete data
WA,WA,2015,January,Number of Deaths,52487,,100,0.007620934707642,
WA,WA,2015,February,Number of Deaths,52591,,100,0.009507330151547,
WA,WA,2015,March,Number of Deaths,52850,,100,0.007568590350047,
WA,WA,2015,April,Number of Deaths,53014,,100,0.007545176745765,
WA,WA,2015,May,Number of Deaths,53397,,100,0.00749105755005,
WA,WA,2015,June,Number of Deaths,53657,,100,0.0055910691988,
WA,WA,2015,July,Number of Deaths,53954,,100,0.005560292100678,
WA,WA,2015,August,Number of Deaths,54015,,100,0.005554012774229,
WA,WA,2015,September,Number of Deaths,54328,,100,0.005522014430864,
WA,WA,2015,October,Number of Deaths,54453,,100,0.007345784437956,
WA,WA,2015,November,Number of Deaths,54460,,100,0.005508630187293,
WA,WA,2015,December,Number of Deaths,54629,,100,0.005491588716616,
WA,WA,2016,January,Number of Deaths,54442,,100,0.005510451489659,
WA,WA,2016,February,Number of Deaths,54675,,100,0.003657978966621,
WA,WA,2016,March,Number of Deaths,54741,,100,0.005480352934729,
WA,WA,2016,April,Number of Deaths,54840,,100,0.0054704595186,
WA,WA,2016,May,Number of Deaths,54753,,100,0.005479151827297,
WA,WA,2016,June,Number of Deaths,54715,,100,0.005482957141552,
WA,WA,2016,July,Number of Deaths,54657,,100,0.007318367272262,
WA,WA,2016,August,Number of Deaths,54630,,100,0.009152480322167,
WA,WA,2016,September,Number of Deaths,54583,,100,0.014656578055438,
WA,WA,2016,October,Number of Deaths,54690,,100,0.016456390565003,
WA,WA,2016,November,Number of Deaths,54609,,100,0.018311999853504,
WA,WA,2016,December,Number of Deaths,54767,,100,0.021911004802162,
WA,WA,2017,January,Number of Deaths,55778,,100,0.026892323138155,Underreported due to incomplete data
WA,WA,2017,February,Number of Deaths,56091,,100,0.03209070973953,Underreported due to incomplete data
WA,WA,2017,March,Number of Deaths,56124,,100,0.032071840923669,Underreported due to incomplete data
WA,WA,2017,April,Number of Deaths,56114,,100,0.035641729336707,Underreported due to incomplete data
WA,WA,2017,May,Number of Deaths,56195,,100,0.03914939051517,Underreported due to incomplete data
WA,WA,2017,June,Number of Deaths,56115,,100,0.053461641272387,Underreported due to incomplete data
WA,WA,2017,July,Number of Deaths,56178,,100,0.058741856242657,Underreported due to incomplete data
WA,WA,2017,August,Number of Deaths,56505,,100,0.05840191133528,Underreported due to incomplete data
WA,WA,2017,September,Number of Deaths,56600,,100,0.054770318021201,Underreported due to incomplete data
WA,WA,2017,October,Number of Deaths,56641,,100,0.056496177680479,Underreported due to incomplete data
WA,WA,2017,November,Number of Deaths,57004,,100,0.07017051434987,Underreported due to incomplete data
WA,WA,2017,December,Number of Deaths,56980,,100,0.087750087750088,Underreported due to incomplete data
WA,WA,2018,January,Number of Deaths,56437,,100,0.092138136329004,Underreported due to incomplete data
WA,WA,2018,February,Number of Deaths,56160,,100,0.103276353276353,Underreported due to incomplete data
WA,WA,2018,March,Number of Deaths,56329,,100,0.127820483232438,Underreported due to incomplete data
WA,WA,2015,January,Number of Drug Overdose Deaths,996,1001,100,0.007620934707642,
WA,WA,2015,February,Number of Drug Overdose Deaths,1000,1006,100,0.009507330151547,
WA,WA,2015,March,Number of Drug Overdose Deaths,1018,1023,100,0.007568590350047,
WA,WA,2015,April,Number of Drug Overdose Deaths,1017,1022,100,0.007545176745765,
WA,WA,2015,May,Number of Drug Overdose Deaths,1020,1025,100,0.00749105755005,
WA,WA,2015,June,Number of Drug Overdose Deaths,1050,1055,100,0.0055910691988,
WA,WA,2015,July,Number of Drug Overdose Deaths,1068,1073,100,0.005560292100678,
WA,WA,2015,August,Number of Drug Overdose Deaths,1066,1071,100,0.005554012774229,
WA,WA,2015,September,Number of Drug Overdose Deaths,1090,1095,100,0.005522014430864,
WA,WA,2015,October,Number of Drug Overdose Deaths,1099,1105,100,0.007345784437956,
WA,WA,2015,November,Number of Drug Overdose Deaths,1110,1115,100,0.005508630187293,
WA,WA,2015,December,Number of Drug Overdose Deaths,1109,1114,100,0.005491588716616,
WA,WA,2016,January,Number of Drug Overdose Deaths,1134,1139,100,0.005510451489659,
WA,WA,2016,February,Number of Drug Overdose Deaths,1139,1144,100,0.003657978966621,
WA,WA,2016,March,Number of Drug Overdose Deaths,1137,1142,100,0.005480352934729,
WA,WA,2016,April,Number of Drug Overdose Deaths,1165,1171,100,0.0054704595186,
WA,WA,2016,May,Number of Drug Overdose Deaths,1163,1169,100,0.005479151827297,
WA,WA,2016,June,Number of Drug Overdose Deaths,1162,1168,100,0.005482957141552,
WA,WA,2016,July,Number of Drug Overdose Deaths,1177,1183,100,0.007318367272262,
WA,WA,2016,August,Number of Drug Overdose Deaths,1183,1189,100,0.009152480322167,
WA,WA,2016,September,Number of Drug Overdose Deaths,1171,1178,100,0.014656578055438,
WA,WA,2016,October,Number of Drug Overdose Deaths,1155,1163,100,0.016456390565003,
WA,WA,2016,November,Number of Drug Overdose Deaths,1127,1135,100,0.018311999853504,
WA,WA,2016,December,Number of Drug Overdose Deaths,1117,1126,100,0.021911004802162,
WA,WA,2017,January,Number of Drug Overdose Deaths,1105,1105,100,0.026892323138155,Underreported due to incomplete data
WA,WA,2017,February,Number of Drug Overdose Deaths,1108,1113,100,0.03209070973953,Underreported due to incomplete data
WA,WA,2017,March,Number of Drug Overdose Deaths,1120,1126,100,0.032071840923669,Underreported due to incomplete data
WA,WA,2017,April,Number of Drug Overdose Deaths,1097,1104,100,0.035641729336707,Underreported due to incomplete data
WA,WA,2017,May,Number of Drug Overdose Deaths,1093,1101,100,0.03914939051517,Underreported due to incomplete data
WA,WA,2017,June,Number of Drug Overdose Deaths,1068,1082,100,0.053461641272387,Underreported due to incomplete data
WA,WA,2017,July,Number of Drug Overdose Deaths,1060,1077,100,0.058741856242657,Underreported due to incomplete data
WA,WA,2017,August,Number of Drug Overdose Deaths,1065,1087,100,0.05840191133528,Underreported due to incomplete data
WA,WA,2017,September,Number of Drug Overdose Deaths,1094,1115,100,0.054770318021201,Underreported due to incomplete data
WA,WA,2017,October,Number of Drug Overdose Deaths,1112,1131,100,0.056496177680479,Underreported due to incomplete data
WA,WA,2017,November,Number of Drug Overdose Deaths,1133,1152,100,0.07017051434987,Underreported due to incomplete data
WA,WA,2017,December,Number of Drug Overdose Deaths,1168,1183,100,0.087750087750088,Underreported due to incomplete data
WA,WA,2018,January,Number of Drug Overdose Deaths,1166,1179,100,0.092138136329004,Underreported due to incomplete data
WA,WA,2018,February,Number of Drug Overdose Deaths,1168,1188,100,0.103276353276353,Underreported due to incomplete data
WA,WA,2018,March,Number of Drug Overdose Deaths,1156,1181,100,0.127820483232438,Underreported due to incomplete data
WA,WA,2015,January,"Opioids (T40.0-T40.4,T40.6)",678,682,100,0.007620934707642,
WA,WA,2015,February,"Opioids (T40.0-T40.4,T40.6)",674,678,100,0.009507330151547,
WA,WA,2015,March,"Opioids (T40.0-T40.4,T40.6)",686,690,100,0.007568590350047,
WA,WA,2015,April,"Opioids (T40.0-T40.4,T40.6)",683,687,100,0.007545176745765,
WA,WA,2015,May,"Opioids (T40.0-T40.4,T40.6)",684,688,100,0.00749105755005,
WA,WA,2015,June,"Opioids (T40.0-T40.4,T40.6)",691,695,100,0.0055910691988,
WA,WA,2015,July,"Opioids (T40.0-T40.4,T40.6)",691,695,100,0.005560292100678,
WA,WA,2015,August,"Opioids (T40.0-T40.4,T40.6)",694,698,100,0.005554012774229,
WA,WA,2015,September,"Opioids (T40.0-T40.4,T40.6)",704,708,100,0.005522014430864,
WA,WA,2015,October,"Opioids (T40.0-T40.4,T40.6)",705,709,100,0.007345784437956,
WA,WA,2015,November,"Opioids (T40.0-T40.4,T40.6)",704,708,100,0.005508630187293,
WA,WA,2015,December,"Opioids (T40.0-T40.4,T40.6)",702,706,100,0.005491588716616,
WA,WA,2016,January,"Opioids (T40.0-T40.4,T40.6)",721,725,100,0.005510451489659,
WA,WA,2016,February,"Opioids (T40.0-T40.4,T40.6)",722,726,100,0.003657978966621,
WA,WA,2016,March,"Opioids (T40.0-T40.4,T40.6)",722,726,100,0.005480352934729,
WA,WA,2016,April,"Opioids (T40.0-T40.4,T40.6)",751,755,100,0.0054704595186,
WA,WA,2016,May,"Opioids (T40.0-T40.4,T40.6)",742,746,100,0.005479151827297,
WA,WA,2016,June,"Opioids (T40.0-T40.4,T40.6)",750,754,100,0.005482957141552,
WA,WA,2016,July,"Opioids (T40.0-T40.4,T40.6)",768,773,100,0.007318367272262,
WA,WA,2016,August,"Opioids (T40.0-T40.4,T40.6)",766,771,100,0.009152480322167,
WA,WA,2016,September,"Opioids (T40.0-T40.4,T40.6)",758,763,100,0.014656578055438,
WA,WA,2016,October,"Opioids (T40.0-T40.4,T40.6)",748,754,100,0.016456390565003,
WA,WA,2016,November,"Opioids (T40.0-T40.4,T40.6)",725,731,100,0.018311999853504,
WA,WA,2016,December,"Opioids (T40.0-T40.4,T40.6)",721,727,100,0.021911004802162,
WA,WA,2017,January,"Opioids (T40.0-T40.4,T40.6)",709,710,100,0.026892323138155,Underreported due to incomplete data
WA,WA,2017,February,"Opioids (T40.0-T40.4,T40.6)",707,711,100,0.03209070973953,Underreported due to incomplete data
WA,WA,2017,March,"Opioids (T40.0-T40.4,T40.6)",722,726,100,0.032071840923669,Underreported due to incomplete data
WA,WA,2017,April,"Opioids (T40.0-T40.4,T40.6)",690,695,100,0.035641729336707,Underreported due to incomplete data
WA,WA,2017,May,"Opioids (T40.0-T40.4,T40.6)",690,695,100,0.03914939051517,Underreported due to incomplete data
WA,WA,2017,June,"Opioids (T40.0-T40.4,T40.6)",676,685,100,0.053461641272387,Underreported due to incomplete data
WA,WA,2017,July,"Opioids (T40.0-T40.4,T40.6)",668,681,100,0.058741856242657,Underreported due to incomplete data
WA,WA,2017,August,"Opioids (T40.0-T40.4,T40.6)",670,685,100,0.05840191133528,Underreported due to incomplete data
WA,WA,2017,September,"Opioids (T40.0-T40.4,T40.6)",695,710,100,0.054770318021201,Underreported due to incomplete data
WA,WA,2017,October,"Opioids (T40.0-T40.4,T40.6)",705,718,100,0.056496177680479,Underreported due to incomplete data
WA,WA,2017,November,"Opioids (T40.0-T40.4,T40.6)",728,742,100,0.07017051434987,Underreported due to incomplete data
WA,WA,2017,December,"Opioids (T40.0-T40.4,T40.6)",743,754,100,0.087750087750088,Underreported due to incomplete data
WA,WA,2018,January,"Opioids (T40.0-T40.4,T40.6)",749,759,100,0.092138136329004,Underreported due to incomplete data
